Repository URL,Pull Request URL,PR Title,Total Interesting Keywords,"""Promise"" Occurrances","""Async"" Occurrances","""Await"" Occurrances",Files Changed,Lines Changed,PR Creation Date
https://api.github.com/repos/newrelic/node-newrelic,https://github.com/newrelic/node-newrelic/pull/2790,chore: Fixed flaky test on macOS,78,0,39,39,1,37,2024-11-25T14:20:53Z
https://api.github.com/repos/Automattic/wp-calypso,https://github.com/Automattic/wp-calypso/pull/51496,E2E: Do not run domain specs in parallel,77,0,22,55,1,6,2021-03-29T11:59:38Z
https://api.github.com/repos/ing-bank/lion,https://github.com/ing-bank/lion/pull/1387,Race condition in LocalizeManager,77,5,38,34,3,39,2021-05-19T20:00:26Z
https://api.github.com/repos/sequelize/sequelize,https://github.com/sequelize/sequelize/pull/14738,fix: take scope into account when setting associated models with belongsToMany's `.setX`,77,19,12,46,2,21,2022-07-10T12:37:47Z
https://api.github.com/repos/google/site-kit-wp,https://github.com/google/site-kit-wp/pull/7692,Fix Flaky Tests (Follow-Up),77,4,14,59,1,18,2023-10-12T14:24:01Z
https://api.github.com/repos/parse-community/parse-server,https://github.com/parse-community/parse-server/pull/9235,ci: Fix flaky direct access transaction tests,77,0,24,53,1,43,2024-07-20T14:09:45Z
https://api.github.com/repos/posix4e/chroniclesync,https://github.com/posix4e/chroniclesync/pull/259,Add extensive debugging to extension tests,77,0,17,60,30,13575,2025-01-29T16:26:02Z
https://api.github.com/repos/openwisp/openwisp-wifi-login-pages,https://github.com/openwisp/openwisp-wifi-login-pages/pull/422,[fix] Fixed race condition when setLoading is called #421,76,24,30,22,5,47,2021-09-17T10:32:59Z
https://api.github.com/repos/ampproject/amphtml,https://github.com/ampproject/amphtml/pull/36936,"support data-loading=""lazy|eager"" for lazy loading",76,2,32,42,12,240,2021-11-16T00:11:59Z
https://api.github.com/repos/facebook/react,https://github.com/facebook/react/pull/25240,[Flight] Add some test coverage for some error cases,76,14,38,24,3,261,2022-09-12T00:39:39Z
https://api.github.com/repos/LedgerHQ/ledger-live,https://github.com/LedgerHQ/ledger-live/pull/5151,test: disable flaky test [LIVE-9616],76,0,17,59,1,6,2023-10-20T09:33:31Z
webdriverio/webdriverio,https://github.com/webdriverio/webdriverio/pull/13385,fix(infra): retry type generation,76,2,30,44,30,334,2024-08-17T01:43:00Z
https://api.github.com/repos/Lighting-Sun/wdio-framework,https://github.com/Lighting-Sun/wdio-framework/pull/13,Fixed flaky test cases and added better logs to allure report,76,0,5,71,6,22,2024-11-13T20:31:55Z
https://api.github.com/repos/ampproject/amphtml,https://github.com/ampproject/amphtml/pull/26778,♻️ `amp-next-page` v2 host page visibility + minor refactor,75,2,34,39,6,512,2020-02-12T23:41:14Z
https://api.github.com/repos/freeboardgames/FreeBoardGames.org,https://github.com/freeboardgames/FreeBoardGames.org/pull/603,"Upgrade bgio, fix race condition bug of leaving and creating room",75,6,13,56,5,52,2020-06-18T06:27:14Z
https://api.github.com/repos/natcap/invest-workbench,https://github.com/natcap/invest-workbench/pull/156,Bugfix/155 set state on unmounted component,75,2,20,53,3,100,2021-07-07T16:10:12Z
https://api.github.com/repos/ampproject/amphtml,https://github.com/ampproject/amphtml/pull/36797,✨ Pass in JSON-LD data as part of `amp-video-iframe` metadata,75,7,21,47,3,52,2021-11-05T16:43:44Z
https://api.github.com/repos/fastify/session,https://github.com/fastify/session/pull/242,fix race condition in cookie.maxAge test,75,0,32,43,1,16,2024-04-10T15:54:38Z
https://api.github.com/repos/ghostery/ghostery-extension,https://github.com/ghostery/ghostery-extension/pull/2033,fix(adblocker): early execution of adblocker cosmetics,75,0,17,58,7,460,2024-11-06T15:18:09Z
https://api.github.com/repos/ampproject/amphtml,https://github.com/ampproject/amphtml/pull/34540,♿  [amp-render] a11y change,74,15,21,38,5,69,2021-05-25T20:29:15Z
https://api.github.com/repos/nasa/openmct,https://github.com/nasa/openmct/pull/5428,5361 Tags not persisting when several notebook entries are created at once,74,3,7,64,4,128,2022-07-04T11:26:50Z
https://api.github.com/repos/bigbluebutton/bigbluebutton,https://github.com/bigbluebutton/bigbluebutton/pull/19233,test: Update breakout flaky tests,74,0,20,54,5,31,2023-11-28T20:14:44Z
https://api.github.com/repos/code-dot-org/code-dot-org,https://github.com/code-dot-org/code-dot-org/pull/59546,fix(jest): mock out imageUtils to prevent a race condition,74,9,25,40,3,15,2024-07-03T01:03:06Z
https://api.github.com/repos/code-dot-org/code-dot-org,https://github.com/code-dot-org/code-dot-org/pull/59546,fix(jest): mock out imageUtils to prevent a race condition,74,9,25,40,3,15,2024-07-03T01:03:06Z
https://api.github.com/repos/JeremyLoh/task-tracker,https://github.com/JeremyLoh/task-tracker/pull/3,"Add mark-done and mark-in-progress command, Fix flaky test due to parallel execution",74,0,46,28,11,572,2024-09-14T11:33:25Z
https://api.github.com/repos/MetaMask/metamask-extension,https://github.com/MetaMask/metamask-extension/pull/27352,"fix: flaky test `Request Queuing Dapp 1, Switch Tx -> Dapp 2 Send Tx should queue send tx after switch network confirmation and transaction should target the correct network after switch is confirmed`",74,0,6,68,1,92,2024-09-24T07:11:05Z
https://api.github.com/repos/openreview/openreview-js,https://github.com/openreview/openreview-js/pull/66,Chore: Upgrade client packages,74,0,37,37,11,17737,2024-11-12T16:30:25Z
https://api.github.com/repos/DataDog/dd-trace-js,https://github.com/DataDog/dd-trace-js/pull/4939,v4.52.0 proposal,74,1,27,46,30,383,2024-11-25T21:42:17Z
https://api.github.com/repos/DataDog/dd-trace-js,https://github.com/DataDog/dd-trace-js/pull/4940,v5.28.0 proposal,74,1,27,46,30,382,2024-11-25T21:42:35Z
https://api.github.com/repos/DataDog/dd-trace-js,https://github.com/DataDog/dd-trace-js/pull/5617,v5.49.1 proposal,74,16,22,36,30,1358,2025-04-25T22:40:56Z
https://api.github.com/repos/p3ol/react-access,https://github.com/p3ol/react-access/pull/350,chore(deps): update dependency jest to v27,73,3,22,48,6,1658,2021-05-25T09:29:46Z
https://api.github.com/repos/kuzzleio/sdk-javascript,https://github.com/kuzzleio/sdk-javascript/pull/652,Release 7.7.2,73,17,21,35,29,974,2021-07-21T07:56:19Z
https://api.github.com/repos/netlify/cli,https://github.com/netlify/cli/pull/4101,test: disable flaky tests on windows,73,0,28,45,2,21,2022-01-21T12:35:55Z
https://api.github.com/repos/platformatic/platformatic,https://github.com/platformatic/platformatic/pull/2356,fix: start runtime race condition,73,1,28,44,4,913,2024-04-08T11:19:01Z
https://api.github.com/repos/MetaMask/metamask-extension,https://github.com/MetaMask/metamask-extension/pull/26039,fix: snap flakiness on `installSnapSimpleKeyring` function,73,0,6,67,2,12,2024-07-23T08:22:37Z
https://api.github.com/repos/splitio/javascript-client,https://github.com/splitio/javascript-client/pull/252,Destroy updates,72,8,4,29,9,526,2019-04-30T19:28:35Z
https://api.github.com/repos/ampproject/amphtml,https://github.com/ampproject/amphtml/pull/28550,🐛 Fixes background audio bug,72,15,25,32,2,23,2020-05-21T19:32:50Z
https://api.github.com/repos/ampproject/amphtml,https://github.com/ampproject/amphtml/pull/32972,[amp-story-player] ✅  Add e2e for AMP version,72,4,10,58,6,384,2021-02-26T22:55:46Z
https://api.github.com/repos/ampproject/amphtml,https://github.com/ampproject/amphtml/pull/34643,"✨ [amp-render] support `binding=""never""` as an alternative to `binding=""no""`",72,6,23,43,3,55,2021-06-01T21:06:05Z
https://api.github.com/repos/emberjs/data,https://github.com/emberjs/data/pull/9012,fix: make willCommit slightly safer when race conditions occur,72,22,22,28,12,500,2023-10-18T20:55:47Z
https://api.github.com/repos/LedgerHQ/ledger-live,https://github.com/LedgerHQ/ledger-live/pull/7999,fix: flaky test e2e desktop,72,0,13,59,1,2,2024-10-03T14:20:22Z
https://api.github.com/repos/atlassian-labs/atlaspack,https://github.com/atlassian-labs/atlaspack/pull/420,Support async runtime in conditional bundling,72,0,19,53,11,192,2025-04-09T00:30:57Z
https://api.github.com/repos/googleapis/nodejs-firestore,https://github.com/googleapis/nodejs-firestore/pull/1115,fix: fix flaky BulkWriter test,71,4,34,33,1,57,2020-06-07T06:54:21Z
https://api.github.com/repos/Automattic/wp-calypso,https://github.com/Automattic/wp-calypso/pull/47648,Shopping cart: Add Promise to each action that resolves when cart updates,71,9,32,30,5,708,2020-11-21T23:05:52Z
https://api.github.com/repos/elementor/elementor,https://github.com/elementor/elementor/pull/22482,Internal: Skip flaky tests [ED-10768],71,0,9,62,2,8,2023-05-18T12:46:02Z
https://api.github.com/repos/AEGEE/core,https://github.com/AEGEE/core/pull/796,test: fix flaky test,71,0,15,56,1,7,2023-09-22T13:56:23Z
https://api.github.com/repos/MetaMask/metamask-extension,https://github.com/MetaMask/metamask-extension/pull/21379,test:fix:e2e Fix flaky PPOM Blockaid tests by adding more mock JSON-API requests,71,0,14,57,4,263,2023-10-13T17:10:15Z
https://api.github.com/repos/tulios/kafkajs,https://github.com/tulios/kafkajs/pull/892,Fix flaky tests,70,0,20,50,2,30,2020-09-25T15:31:51Z
https://api.github.com/repos/apache/openwhisk-wskdebug,https://github.com/apache/openwhisk-wskdebug/pull/82,document new launch config for VS code >= 1.48,70,0,30,34,10,205,2020-12-23T08:03:32Z
https://api.github.com/repos/ampproject/amphtml,https://github.com/ampproject/amphtml/pull/34456,✨  [amp-render] support `binding` attribute,70,6,22,42,3,222,2021-05-19T22:16:07Z
https://api.github.com/repos/bigbinary/neeto-ui,https://github.com/bigbinary/neeto-ui/pull/1402,Added FormWrapper to Formik,70,2,29,39,18,760,2022-11-02T10:36:58Z
https://api.github.com/repos/adobe/fastly-native-promises,https://github.com/adobe/fastly-native-promises/pull/485,fix(deps): update dependency @adobe/fetch to v4.0.13,70,2,18,50,7,69,2023-03-24T22:33:38Z
https://api.github.com/repos/maxtsh/leovegas_movieland,https://github.com/maxtsh/leovegas_movieland/pull/2,Develop,70,0,12,58,30,24692,2024-08-23T01:24:18Z
https://api.github.com/repos/google/site-kit-wp,https://github.com/google/site-kit-wp/pull/9476,Enhancement/#9316 - Fix Audience Segmentation flaky tests,70,1,28,41,3,7,2024-10-08T10:24:11Z
https://api.github.com/repos/AliceO2Group/WebUi,https://github.com/AliceO2Group/WebUi/pull/267,Remove a test that sometimes falls into race condition,69,1,25,43,1,6,2019-04-10T07:27:10Z
https://api.github.com/repos/ampproject/amphtml,https://github.com/ampproject/amphtml/pull/30750,♿ Update amp-carousel focus styles for better color contrast (#29564),69,4,24,41,4,63,2020-10-20T00:38:08Z
https://api.github.com/repos/node-red-quantum/node-red-contrib-quantum,https://github.com/node-red-quantum/node-red-contrib-quantum/pull/60,Louis/bug-fixes,69,10,30,29,11,99,2021-08-02T13:38:40Z
https://api.github.com/repos/qlik-oss/nebula.js,https://github.com/qlik-oss/nebula.js/pull/328,fix: race condition in selections confirm,68,11,16,41,4,155,2020-02-25T19:47:25Z
https://api.github.com/repos/vercel/next.js,https://github.com/vercel/next.js/pull/38081,Update image tests from placeholder.com to *.vercel.app,68,0,10,58,4,18,2022-06-28T00:47:27Z
https://api.github.com/repos/SalesforceCommerceCloud/pwa-kit,https://github.com/SalesforceCommerceCloud/pwa-kit/pull/1500,Bad idea? Run flaky tests up to three times in CI.,68,0,4,64,3,11,2023-10-26T17:12:51Z
https://api.github.com/repos/wmfs/tymly-fastify-plugin,https://github.com/wmfs/tymly-fastify-plugin/pull/459,build(deps): update dependency fastify to v5,68,1,33,34,4,19,2024-11-04T09:24:52Z
https://api.github.com/repos/fastify/fastify,https://github.com/fastify/fastify/pull/5881,chore: fix flaky test,68,19,32,17,7,93,2024-12-08T11:53:27Z
fastify/fastify,https://github.com/fastify/fastify/pull/5881,chore: fix flaky test,68,19,32,17,7,93,2024-12-08T11:53:27Z
https://api.github.com/repos/ampproject/amphtml,https://github.com/ampproject/amphtml/pull/25964,🐛 Fix amp-list race condition,67,38,14,15,2,55,2019-12-10T18:54:40Z
https://api.github.com/repos/TrySound/rollup-plugin-terser,https://github.com/TrySound/rollup-plugin-terser/pull/62,Fix nameCache,67,2,22,43,5,163,2020-01-10T20:33:50Z
https://api.github.com/repos/tkt-sankarikoodaajat-2020/sankaristoorit,https://github.com/tkt-sankarikoodaajat-2020/sankaristoorit/pull/33,Automaattisen otsikoinnin silottelua,67,0,19,48,6,158,2020-12-07T18:54:08Z
https://api.github.com/repos/department-of-veterans-affairs/vets-website,https://github.com/department-of-veterans-affairs/vets-website/pull/16370,Update vaccine flow copy on calendar and review pages,67,0,17,50,9,86,2021-03-15T17:54:05Z
https://api.github.com/repos/ampproject/amphtml,https://github.com/ampproject/amphtml/pull/37555,♻️ 🏗 Move carousel related Bento components to `src/bento`,67,0,24,43,30,201,2022-02-02T21:40:57Z
https://api.github.com/repos/neo4j/cypher-language-support,https://github.com/neo4j/cypher-language-support/pull/115,"Fixes bug with '(' showing for allShortestPaths, ANY, etc",67,0,13,54,4,97,2023-10-17T09:31:56Z
https://api.github.com/repos/MetaMask/metamask-extension,https://github.com/MetaMask/metamask-extension/pull/22614,"Fix ""Snap account signatures"" flaky tests",67,0,6,61,6,24,2024-01-20T08:09:26Z
https://api.github.com/repos/embarklabs/embark,https://github.com/embarklabs/embark/pull/1323,refactor: be consistent with callbacks and promises,66,3,25,38,27,1009,2019-02-11T11:02:09Z
https://api.github.com/repos/netlify/js-client,https://github.com/netlify/js-client/pull/68,Add many unit tests to the core logic,66,1,38,27,4,776,2019-09-12T18:59:38Z
https://api.github.com/repos/BrightspaceUI/core,https://github.com/BrightspaceUI/core/pull/509,Tooltip for-type,66,0,25,41,4,46,2020-04-27T17:14:06Z
https://api.github.com/repos/ampproject/amphtml,https://github.com/ampproject/amphtml/pull/31498,✨  [amp-carousel] Expose actionTrust property in amp-carousel v2 `slideChange` event,66,1,24,41,2,15,2020-12-08T19:04:58Z
prisma/prisma,https://github.com/prisma/prisma/pull/26331,fix(migrate): fix flaky tests by doubling the test timeout to 10s,66,0,12,54,3,24,2025-02-14T08:24:16Z
prisma/prisma,https://github.com/prisma/prisma/pull/26332,fix(migrate): fix flaky tests by upgrading to Postgres 14,66,0,12,54,3,23,2025-02-14T09:19:26Z
https://api.github.com/repos/netlify/cli,https://github.com/netlify/cli/pull/2875,test(command-functions): skip flaky tests,65,0,28,37,1,4,2021-07-08T12:52:01Z
https://api.github.com/repos/sveltejs/kit,https://github.com/sveltejs/kit/pull/2902,[fix] clicknav wait until network idle,65,13,16,36,1,1,2021-11-24T17:29:30Z
https://api.github.com/repos/vercel/next.js,https://github.com/vercel/next.js/pull/48890,test: disable client cache flaky test,65,0,15,50,1,3,2023-04-26T20:33:33Z
https://api.github.com/repos/WordPress/gutenberg,https://github.com/WordPress/gutenberg/pull/53266,Migrate 'Block variations' e2e tests to Playwright,65,0,11,54,2,411,2023-08-02T10:17:09Z
https://api.github.com/repos/MetaMask/metamask-extension,https://github.com/MetaMask/metamask-extension/pull/25312,fix: flaky test `Navigate transactions should reject and remove all unapproved transactions`,65,0,10,55,2,121,2024-06-14T09:45:56Z
https://api.github.com/repos/3liz/lizmap-web-client,https://github.com/3liz/lizmap-web-client/pull/5343,Tests - Make flaky tests failing,65,0,6,59,5,36,2025-02-04T08:38:17Z
https://api.github.com/repos/parse-community/parse-server,https://github.com/parse-community/parse-server/pull/5686,Fix ttl flaky test,64,14,15,35,1,4,2019-06-13T19:48:43Z
https://api.github.com/repos/Crown-Commercial-Service/digitalmarketplace-govuk-frontend,https://github.com/Crown-Commercial-Service/digitalmarketplace-govuk-frontend/pull/101,Cross domain tracking code,64,0,21,43,8,265,2020-04-08T16:04:43Z
https://api.github.com/repos/coveooss/sf-case-assist-cookbook,https://github.com/coveooss/sf-case-assist-cookbook/pull/9,Issue #8 fix.,64,8,28,28,11,479,2021-03-26T18:07:08Z
https://api.github.com/repos/mozilla/addons-pm,https://github.com/mozilla/addons-pm/pull/596,Update jest monorepo (major),64,4,26,34,17,1290,2021-05-25T08:44:13Z
https://api.github.com/repos/ampproject/amphtml,https://github.com/ampproject/amphtml/pull/37473,♻️ 🏗 Move accordion Bento component to the `src/bento` directory,64,3,30,31,22,1415,2022-01-25T18:50:11Z
https://api.github.com/repos/kernel-community/signature-economies,https://github.com/kernel-community/signature-economies/pull/61,"To nourish, not to own",64,0,14,50,5,289,2022-06-05T20:44:07Z
